Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Salary
fffe3700370034003600;39461;Male;Service;Yes;2.0;4.0;7.5;8000
fffe3900370039003400;39676;Female;Service;No;0.0;2.0;4.7;5000
fffe32003500330035003600;39640;Male;Service;Yes;0.0;2.0;;9000
fffe31003300360031003900;39638;Female;Service;Yes;3.0;5.0;5.3;7000
fffe32003300380034003800;39471;Female;Service;Yes;2.0;4.0;6.7;2000
fffe31003800390035003000;39768;Female;Product;Yes;3.0;7.0;8.8;5000
fffe31003100300039003300;39696;Male;Service;No;2.0;6.0;7.0;2000
fffe32003100350033003200;39454;Male;Product;No;2.0;5.0;7.5;13000
fffe3200360034003100;39619;Female;Service;No;0.0;1.0;0.3;3000
fffe32003200340033003800;39771;Male;Service;Yes;1.0;3.0;3.3;7000
fffe32003600360030003100;39554;Male;Service;Yes;4.0;8.0;8.2;8000
fffe31003600340033003500;39627;Male;Service;No;3.0;5.0;6.4;13000
fffe3200330030003800;39724;Female;Service;Yes;1.0;2.0;3.8;9000
fffe32003900370035003300;39544;Female;Product;Yes;2.0;3.0;5.5;12000
fffe31003500380031003300;39588;Male;Service;No;0.0;1.0;0.0;2000
fffe31003600360038003400;39746;Female;Product;Yes;1.0;4.0;6.0;5000
fffe3400380034003800;39689;Female;Product;Yes;1.0;3.0;4.2;1000
fffe33003100380039003200;39809;Female;Product;No;2.0;3.0;4.4;9000
fffe31003100330034003200;39772;Female;Service;Yes;2.0;5.0;6.8;13000
fffe31003600340030003800;39776;Male;Service;No;2.0;5.0;5.5;9000
fffe3100380035003900;39714;Male;Service;Yes;1.0;2.0;4.4;12000
fffe32003900380039003500;39487;Male;Service;Yes;0.0;1.0;2.1;4000
fffe31003700300030003800;39586;Male;Service;Yes;3.0;6.0;7.1;1000
fffe31003800370031003800;39476;Male;Product;Yes;2.0;6.0;7.7;14000
fffe3200330033003600;39595;Female;Service;Yes;1.0;2.0;3.0;15000
fffe3700360038003700;39736;Male;Service;No;4.0;9.0;8.3;15000
fffe3300320031003700;39703;Male;Service;No;2.0;5.0;6.7;15000
fffe31003100360030003200;39702;Male;Product;Yes;2.0;4.0;5.4;6000
fffe31003300360036003800;39721;Female;Service;No;2.0;4.0;5.7;15000
fffe32003100390033003800;39769;Male;Service;No;3.0;6.0;;13000
fffe31003900350039003000;39590;Female;Product;No;2.0;4.0;6.2;14000
fffe32003200320033003300;39784;Male;Service;Yes;1.0;3.0;6.2;1000
fffe32003800340035003300;39465;Male;Product;Yes;3.0;6.0;7.1;13000
fffe31003100330032003800;39451;Female;Service;Yes;1.0;3.0;4.5;15000
fffe3400350039003900;39764;Female;Service;No;1.0;3.0;7.4;9000
fffe3800310036003000;39530;Male;Product;Yes;1.0;2.0;4.7;1000
fffe31003600320033003600;39522;Male;Service;Yes;3.0;4.0;4.9;13000
fffe32003400370039003500;39499;Male;Service;Yes;1.0;3.0;6.3;4000
fffe3700300036003800;39708;Male;Service;Yes;1.0;1.0;4.6;4000
fffe33003000300033003200;39470;Female;Service;No;3.0;5.0;6.3;1000
fffe33003000370037003100;39709;Male;Service;No;3.0;6.0;6.7;7000
fffe31003100320038003100;39766;Male;Service;No;3.0;7.0;7.2;3000
fffe32003500370035003700;39459;Male;Service;No;4.0;7.0;8.5;7000
fffe31003100320038003500;39482;Male;Service;Yes;3.0;7.0;9.7;4000
fffe32003600300035003500;39668;Male;Service;Yes;1.0;2.0;5.0;6000
fffe32003600300034003900;39786;Female;Service;No;2.0;4.0;4.5;14000
fffe3300320039003400;39553;Female;Service;Yes;2.0;5.0;4.2;1000
fffe32003800390033003300;39793;Male;Service;No;3.0;7.0;8.1;6000
fffe31003600340035003800;39620;Male;Product;No;2.0;4.0;6.1;9000
fffe32003000390030003700;39655;Female;Service;Yes;1.0;3.0;3.9;6000
fffe31003300320038003100;39641;Female;Service;Yes;2.0;3.0;5.7;12000
fffe31003600370030003700;39553;Male;Service;Yes;0.0;1.0;2.1;14000
fffe32003000330039003400;39455;Male;Service;No;3.0;6.0;6.2;1000
fffe31003800340037003100;39606;Male;Service;No;2.0;4.0;;14000
fffe31003500370038003900;39492;Male;Product;Yes;2.0;3.0;3.5;8000
fffe3500300037003700;39599;Female;Service;No;2.0;5.0;6.7;14000
fffe32003000320037003300;39758;Female;Product;Yes;2.0;3.0;4.3;9000
fffe31003900320036003700;39455;Male;Product;No;3.0;6.0;6.4;2000
fffe31003900350038003800;39561;Female;Service;No;4.0;8.0;7.7;13000
fffe31003800300034003200;39593;Male;Service;Yes;2.0;4.0;5.1;3000
fffe33003400350036003800;39764;Female;Product;No;3.0;7.0;8.1;5000
fffe31003400340034003400;39595;Male;Product;No;4.0;7.0;7.5;2000
fffe32003600320037003200;39677;Female;Service;Yes;2.0;4.0;4.5;12000
fffe3300390033003300;39789;Female;Service;Yes;3.0;4.0;5.0;2000
fffe32003200300031003300;39780;Female;Product;Yes;1.0;3.0;5.3;11000
fffe3100360036003100;39732;Male;Service;Yes;1.0;2.0;5.1;2000
fffe31003100320039003900;39725;Female;Service;Yes;1.0;4.0;5.3;5000
fffe32003700350031003400;39688;Male;Service;No;3.0;6.0;7.5;9000
fffe33003100360033003100;39574;Male;Product;No;3.0;5.0;6.9;6000
fffe3400310039003600;39495;Female;Service;No;1.0;2.0;5.1;5000
fffe32003300330036003400;39472;Female;Service;Yes;3.0;7.0;6.6;2000
fffe33003100320038003300;39482;Male;Service;No;3.0;6.0;6.9;15000
fffe32003200330034003600;39744;Male;Service;Yes;1.0;2.0;5.8;2000
fffe31003700350038003500;39508;Female;Service;Yes;3.0;7.0;6.8;14000
fffe32003100390030003900;39558;Male;Service;Yes;2.0;4.0;4.6;14000
fffe31003000330036003000;39727;Male;Service;Yes;2.0;4.0;3.2;14000
fffe390034003300;39588;Male;Service;Yes;0.0;1.0;2.4;10000
fffe3300310039003200;39567;Male;Service;Yes;3.0;4.0;5.4;4000
fffe31003700320030003600;39643;Female;Product;Yes;0.0;3.0;5.3;13000
fffe31003500330030003600;39596;Male;Product;No;4.0;7.0;7.8;9000
fffe32003300360039003200;39613;Male;Service;Yes;4.0;9.0;8.5;13000
fffe3500350031003400;39753;Male;Service;Yes;2.0;5.0;4.6;9000
fffe33003000390037003000;39653;Female;Product;Yes;2.0;4.0;6.2;4000
fffe3800340030003800;39691;Female;Service;No;4.0;9.0;10.0;11000
fffe3500390039003500;39579;Male;Service;No;2.0;5.0;5.8;4000
fffe32003100330033003100;39616;Female;Product;Yes;2.0;2.0;;14000
fffe31003900380035003800;39809;Female;Service;No;2.0;7.0;8.6;9000
fffe31003200370033003400;39767;Female;Service;No;2.0;4.0;4.1;13000
fffe33003300340036003500;39795;Female;Service;Yes;3.0;6.0;6.5;9000
fffe3900380032003000;39738;Male;Service;Yes;3.0;5.0;6.2;7000
fffe32003700370035003500;39661;Female;Product;Yes;1.0;1.0;0.5;3000
fffe31003900330039003500;39514;Male;Service;Yes;1.0;3.0;5.8;12000
fffe32003400300036003900;39509;Female;Product;Yes;1.0;3.0;3.0;1000
fffe31003800320037003800;39794;Female;Service;No;1.0;2.0;1.9;15000
fffe3400360039003400;39525;Female;Service;No;3.0;5.0;7.9;12000
fffe32003700390036003000;39723;Female;Service;Yes;1.0;2.0;2.9;7000
fffe320032003600;39672;Male;Product;No;2.0;6.0;7.5;14000
fffe31003200300037003300;39602;Female;Service;Yes;1.0;3.0;4.1;10000
fffe3700380033003700;39606;Female;Product;No;3.0;5.0;7.4;9000
fffe330038003800;39554;Female;Service;No;3.0;6.0;6.2;1000
fffe33003200340038003100;39736;Female;Product;Yes;2.0;3.0;3.2;13000
fffe32003800370035003100;39562;Female;Service;Yes;0.0;1.0;2.5;4000
fffe3800300036003000;39608;Male;Product;No;3.0;6.0;6.9;9000
fffe32003200340039003800;39745;Male;Product;Yes;1.0;3.0;5.7;1000
fffe31003600320033003900;39497;Female;Service;Yes;0.0;1.0;0.3;1000
fffe3500340037003700;39508;Female;Product;Yes;2.0;4.0;5.6;14000
fffe32003500340039003100;39535;Male;Service;No;1.0;4.0;6.8;11000
fffe31003400380033003100;39494;Male;Service;No;1.0;4.0;5.3;8000
fffe3600370031003600;39541;Female;Service;Yes;0.0;2.0;3.5;8000
fffe32003600360035003000;39486;Female;Service;Yes;1.0;2.0;4.1;14000
fffe33003100380037003100;39706;Female;Product;Yes;4.0;7.0;7.9;1000
fffe32003900390035003100;39520;Male;Service;No;3.0;6.0;7.1;2000
fffe3800360039003300;39586;Female;Service;Yes;2.0;3.0;4.2;10000
fffe32003200310035003200;39570;Female;Product;Yes;1.0;4.0;4.6;6000
fffe31003200340036003300;39490;Female;Service;Yes;3.0;6.0;6.2;12000
fffe32003300340033003900;39703;Female;Product;No;3.0;6.0;8.3;2000
fffe32003800380033003500;39533;Female;Service;Yes;4.0;8.0;7.6;1000
fffe32003400380039003400;39714;Female;Service;Yes;1.0;3.0;7.3;1000
fffe3500350037003700;39550;Female;Product;Yes;2.0;4.0;5.0;9000
fffe32003700330037003800;39531;Female;Service;Yes;3.0;6.0;4.5;5000
fffe3700320030003800;39759;Male;Product;Yes;2.0;5.0;6.6;6000
fffe31003400350033003300;39602;Male;Product;No;3.0;5.0;6.4;5000
fffe380030003600;39703;Female;Product;No;2.0;6.0;8.3;4000
fffe31003300380038003400;39679;Female;Service;Yes;1.0;3.0;;10000
fffe31003300330038003300;39533;Male;Service;No;3.0;5.0;6.8;13000
fffe33003200390039003800;39582;Male;Product;Yes;0.0;1.0;1.9;10000
fffe31003000340034003200;39611;Male;Service;No;2.0;5.0;6.6;8000
fffe3700310031003400;39575;Male;Product;No;3.0;5.0;5.6;13000
fffe32003500350032003100;39582;Female;Service;No;5.0;9.0;9.9;6000
fffe3100310037003400;39588;Male;Product;Yes;3.0;6.0;6.6;10000
fffe33003200360031003600;39632;Male;Service;No;4.0;8.0;7.9;3000
fffe31003900300038003300;39627;Female;Service;Yes;1.0;1.0;4.1;10000
fffe3400380039003900;39681;Female;Service;No;4.0;9.0;9.0;3000
fffe3500330036003500;39672;Female;Service;No;2.0;6.0;7.5;14000
fffe3800330035003100;39717;Male;Service;No;3.0;8.0;7.8;2000
fffe3100310032003200;39588;Male;Service;No;2.0;4.0;4.6;11000
fffe32003200340030003600;39685;Female;Service;Yes;1.0;2.0;4.9;11000
fffe33003300370038003900;39528;Female;Service;Yes;2.0;3.0;3.4;14000
fffe340035003600;39640;Male;Product;No;3.0;6.0;6.8;5000
fffe31003800370038003200;39602;Female;Product;No;2.0;4.0;5.3;6000
fffe3900330035003200;39534;Female;Product;No;4.0;9.0;8.9;9000
fffe31003700340039003300;39786;Female;Service;No;4.0;8.0;8.2;2000
fffe3100300034003300;39754;Male;Service;Yes;3.0;6.0;5.6;15000
fffe32003200380035003400;39550;Female;Product;Yes;2.0;6.0;8.5;14000
fffe3700300030003100;39620;Female;Product;No;2.0;4.0;5.5;9000
fffe3600370034003300;39735;Female;Service;Yes;3.0;5.0;5.4;14000
fffe31003700300037003700;39508;Female;Product;Yes;3.0;5.0;7.6;12000
fffe3900300032003200;39456;Female;Service;Yes;2.0;4.0;4.9;7000
fffe32003200340033003500;39502;Female;Service;Yes;2.0;4.0;5.7;8000
fffe31003500370034003300;39743;Male;Service;No;0.0;1.0;4.5;13000
fffe32003500350033003100;39516;Female;Product;No;1.0;2.0;3.4;6000
fffe33003300360033003600;39480;Male;Service;Yes;2.0;4.0;4.1;7000
fffe3900310038003000;39745;Female;Service;Yes;1.0;1.0;;8000
fffe31003100390032003800;39699;Male;Product;No;3.0;7.0;8.6;14000
fffe32003900340038003500;39680;Male;Product;No;3.0;6.0;7.6;13000
fffe32003000300030003000;39706;Female;Service;Yes;4.0;8.0;7.1;11000
fffe31003600380037003000;39633;Male;Service;Yes;3.0;8.0;7.8;11000
fffe32003900330035003000;39559;Male;Product;Yes;2.0;4.0;5.1;4000
fffe3600310031003500;39802;Female;Service;No;2.0;3.0;4.2;3000
fffe3200380033003400;39699;Male;Service;Yes;1.0;3.0;5.9;14000
fffe32003800310030003700;39752;Male;Service;No;3.0;8.0;9.4;1000
fffe3900300032003300;39554;Female;Product;No;3.0;6.0;4.9;10000
fffe33003400350039003800;39745;Male;Service;Yes;2.0;3.0;4.7;10000
fffe31003600310033003100;39456;Male;Service;No;2.0;5.0;6.4;13000
fffe31003700320039003100;39679;Female;Service;Yes;0.0;1.0;3.3;8000
fffe3600360034003900;39543;Male;Product;No;0.0;1.0;3.0;14000
fffe31003800310031003000;39616;Female;Service;Yes;1.0;3.0;5.4;8000
fffe33003300320039003300;39625;Female;Service;No;2.0;4.0;6.2;2000
fffe3200380032003700;39693;Male;Service;Yes;2.0;4.0;6.0;5000
fffe3400390032003700;39514;Male;Service;No;4.0;8.0;6.2;10000
fffe32003900360031003000;39707;Female;Service;No;4.0;9.0;8.3;13000
fffe33003400360031003100;39660;Female;Product;Yes;2.0;3.0;5.4;2000
fffe32003700380033003200;39729;Female;Service;No;3.0;7.0;6.8;7000
fffe3500380030003100;39812;Female;Product;No;3.0;6.0;7.5;5000
fffe32003400370036003400;39623;Female;Service;Yes;2.0;3.0;6.2;14000
fffe33003100360033003700;39455;Female;Service;Yes;1.0;2.0;;6000
fffe32003800380031003100;39759;Female;Service;Yes;2.0;4.0;6.0;8000
fffe3400310031003000;39460;Female;Product;Yes;3.0;6.0;5.7;1000
fffe31003800370030003500;39717;Male;Service;Yes;1.0;1.0;4.2;12000
fffe3700360036003800;39526;Male;Product;No;3.0;7.0;7.0;2000
fffe32003300310030003000;39687;Female;Service;Yes;1.0;2.0;4.3;10000
fffe32003300340036003900;39566;Female;Service;No;1.0;2.0;5.4;11000
fffe32003600310039003200;39674;Male;Service;No;1.0;4.0;5.2;6000
fffe3100380030003000;39533;Male;Service;No;3.0;6.0;7.8;7000
fffe3500310035003900;39596;Female;Service;No;4.0;9.0;9.3;2000
fffe33003400360030003800;39643;Male;Service;No;2.0;4.0;5.8;12000
fffe32003000300034003500;39524;Male;Product;No;4.0;7.0;8.2;6000
fffe32003600330037003000;39813;Male;Product;No;3.0;6.0;8.1;13000
fffe3900300034003600;39759;Female;Product;No;2.0;3.0;5.2;2000
fffe31003400380036003000;39673;Female;Service;Yes;3.0;6.0;4.1;15000
fffe31003400350031003000;39488;Female;Service;Yes;0.0;1.0;0.0;5000
fffe31003600360036003200;39575;Female;Service;No;3.0;6.0;7.7;4000
fffe32003100360035003900;39493;Female;Product;Yes;3.0;6.0;6.0;5000
fffe31003600340030003200;39754;Female;Service;Yes;1.0;3.0;5.2;1000
fffe31003200370037003600;39554;Female;Service;No;3.0;4.0;5.5;6000
fffe3200380039003300;39801;Male;Service;Yes;2.0;3.0;4.5;3000
fffe3800340030003700;39705;Male;Service;Yes;1.0;3.0;4.6;1000
fffe31003200310030003400;39809;Female;Service;Yes;2.0;5.0;6.1;2000
fffe330037003700;39506;Female;Service;No;0.0;1.0;1.5;15000
fffe31003600360035003500;39755;Male;Service;Yes;1.0;1.0;0.4;13000
fffe31003700320032003900;39724;Female;Service;No;4.0;7.0;7.2;15000
fffe31003400360033003300;39467;Male;Service;Yes;3.0;5.0;;3000
fffe3800350031003600;39807;Male;Service;No;4.0;7.0;7.5;4000
fffe33003400380032003300;39729;Male;Product;Yes;3.0;6.0;7.2;11000
fffe33003100340038003100;39634;Female;Product;No;2.0;5.0;5.1;3000
fffe32003300340032003300;39733;Male;Service;Yes;1.0;3.0;4.5;9000
fffe32003400320035003300;39449;Female;Service;No;4.0;8.0;9.1;12000
fffe32003900340034003200;39600;Male;Service;No;4.0;7.0;6.3;6000
fffe32003600330036003200;39567;Male;Service;No;4.0;8.0;9.7;11000
fffe32003800340039003900;39600;Female;Product;Yes;0.0;1.0;2.3;10000
fffe32003800350037003600;39741;Female;Service;Yes;0.0;1.0;3.1;12000
fffe31003500330035003500;39648;Female;Product;Yes;2.0;4.0;7.5;11000
fffe3100380030003700;39789;Female;Product;Yes;1.0;1.0;3.0;12000
fffe31003200380031003800;39623;Female;Service;No;1.0;4.0;5.2;15000
fffe3600320034003100;39489;Female;Service;No;1.0;2.0;6.1;14000
fffe31003700310033003100;39793;Female;Service;Yes;2.0;3.0;4.2;13000
fffe31003800300037003600;39565;Female;Service;Yes;2.0;5.0;5.3;1000
fffe33003000380036003200;39478;Female;Service;Yes;3.0;7.0;8.0;15000
fffe31003200360036003000;39647;Male;Service;Yes;2.0;6.0;7.4;4000
fffe31003400340032003200;39677;Male;Product;Yes;3.0;4.0;6.1;13000
fffe3100380033003100;39638;Female;Service;Yes;3.0;6.0;5.3;1000
fffe32003300310032003400;39603;Male;Service;No;3.0;7.0;7.0;11000
fffe32003000330035003700;39451;Female;Product;Yes;3.0;7.0;8.8;9000
fffe31003800340038003100;39647;Male;Service;Yes;2.0;4.0;4.0;4000
fffe32003900350035003700;39771;Male;Service;Yes;1.0;3.0;5.7;14000
fffe31003300390039003700;39682;Female;Product;No;4.0;8.0;9.5;5000
fffe3600370036003200;39550;Female;Service;No;0.0;2.0;2.8;14000
fffe31003900380030003700;39508;Male;Service;Yes;2.0;4.0;6.1;6000
fffe3600390035003300;39613;Male;Service;No;4.0;7.0;6.6;12000
fffe3600370032003300;39724;Male;Product;No;4.0;6.0;;9000
fffe310032003800;39673;Male;Product;No;3.0;7.0;7.2;11000
fffe32003800340031003100;39533;Female;Service;No;1.0;1.0;2.0;8000
fffe32003900330036003200;39729;Male;Service;No;4.0;7.0;7.4;8000
fffe33003100370033003200;39556;Female;Product;Yes;3.0;4.0;4.7;15000
fffe33003400370039003300;39496;Female;Service;Yes;1.0;4.0;6.8;10000
fffe32003300370031003300;39511;Female;Product;Yes;1.0;3.0;3.8;8000
fffe33003000330032003800;39529;Male;Service;Yes;4.0;7.0;8.5;14000
fffe31003900380032003100;39630;Female;Product;Yes;1.0;1.0;4.2;10000
fffe31003300340036003700;39714;Female;Product;Yes;2.0;4.0;5.8;2000
fffe3700360030003800;39592;Female;Service;Yes;0.0;1.0;0.0;4000
fffe32003800340031003000;39749;Male;Service;Yes;4.0;6.0;5.6;11000
fffe33003100300037003400;39705;Female;Service;Yes;0.0;1.0;1.3;10000
fffe32003400370036003900;39734;Male;Product;No;3.0;5.0;5.2;12000
fffe32003000330031003900;39454;Female;Service;No;2.0;5.0;6.2;6000
fffe32003900340038003600;39611;Male;Service;No;3.0;5.0;5.1;6000
fffe32003100320033003500;39643;Female;Service;Yes;0.0;1.0;1.0;8000
fffe3800340034003600;39461;Female;Service;Yes;1.0;3.0;6.1;4000
fffe33003300320035003700;39463;Female;Service;Yes;2.0;4.0;6.9;1000
fffe32003700350033003100;39693;Female;Service;Yes;1.0;2.0;;3000
fffe31003100350038003500;39602;Male;Product;Yes;2.0;3.0;3.3;10000
fffe31003600310038003100;39776;Female;Service;No;3.0;5.0;6.4;4000
fffe31003800350039003300;39588;Female;Product;No;2.0;5.0;6.4;4000
fffe33003400320037003400;39676;Female;Service;Yes;2.0;4.0;4.5;10000
fffe31003100390030003500;39541;Male;Service;Yes;3.0;4.0;5.3;10000
fffe3500310033003500;39498;Male;Service;Yes;2.0;4.0;6.4;2000
fffe32003100380033003800;39629;Female;Service;No;4.0;7.0;7.2;9000
fffe33003100380039003700;39461;Male;Product;No;3.0;6.0;8.9;13000
fffe32003800300035003900;39772;Male;Product;No;3.0;8.0;8.2;14000
fffe3400340039003200;39771;Female;Service;No;2.0;7.0;7.5;8000
fffe32003100360032003300;39514;Male;Product;No;2.0;5.0;5.8;9000
fffe33003300360037003000;39619;Female;Service;Yes;0.0;1.0;0.0;10000
fffe32003600360033003400;39537;Male;Service;No;5.0;10.0;10.0;6000
fffe31003100300031003200;39681;Female;Service;No;4.0;6.0;8.7;4000
fffe3400390036003800;39799;Male;Service;Yes;0.0;1.0;4.0;12000
fffe33003200330030003900;39647;Female;Service;Yes;3.0;6.0;5.4;5000
fffe32003000380036003700;39787;Female;Service;No;1.0;2.0;6.7;12000
fffe3700310034003200;39451;Male;Service;Yes;1.0;3.0;6.6;9000
fffe32003500310034003000;39768;Female;Product;No;4.0;7.0;6.0;2000
fffe31003300380036003000;39596;Male;Service;No;2.0;5.0;5.9;3000
fffe32003100330033003300;39610;Female;Service;Yes;3.0;6.0;6.8;4000
fffe3700340036003100;39501;Female;Product;No;4.0;7.0;9.3;14000
fffe33003100350039003900;39580;Female;Service;Yes;3.0;5.0;6.7;4000
fffe32003300300034003900;39812;Female;Product;Yes;3.0;5.0;;7000
fffe31003700320031003100;39544;Male;Service;Yes;2.0;3.0;3.6;1000
fffe32003400330031003500;39633;Male;Product;Yes;3.0;6.0;6.3;3000
fffe33003100320032003200;39703;Female;Service;No;2.0;5.0;5.0;3000
fffe33003000390038003600;39799;Male;Service;No;4.0;7.0;7.2;10000
fffe32003600370031003100;39725;Female;Product;No;5.0;10.0;9.6;3000
fffe3200340038003900;39597;Female;Service;No;1.0;4.0;4.3;12000
fffe31003600380038003300;39544;Female;Service;Yes;1.0;3.0;3.8;10000
fffe31003200350033003300;39736;Male;Service;Yes;4.0;8.0;8.7;15000
fffe3600370031003300;39471;Female;Service;Yes;1.0;3.0;5.0;12000
fffe33003100360031003800;39495;Female;Service;No;2.0;4.0;4.7;1000
fffe32003500370034003600;39694;Female;Product;Yes;2.0;4.0;4.7;13000
fffe33003000310032003400;39451;Female;Service;Yes;2.0;3.0;3.8;2000
fffe32003000370031003300;39661;Male;Service;No;1.0;1.0;2.4;13000
fffe31003300320032003200;39538;Female;Service;Yes;2.0;6.0;7.2;15000
fffe3200370038003600;39723;Female;Product;Yes;3.0;4.0;4.0;1000
fffe33003300380032003100;39449;Male;Service;Yes;4.0;7.0;6.0;6000
fffe31003300330038003600;39714;Female;Service;No;4.0;7.0;8.1;6000
fffe3900360037003000;39784;Male;Service;No;1.0;1.0;4.6;7000
fffe32003600360031003200;39625;Male;Service;No;2.0;5.0;7.3;13000
fffe33003300350038003100;39652;Male;Service;No;3.0;6.0;7.2;13000
fffe31003100330034003900;39779;Male;Product;Yes;1.0;3.0;5.5;4000
fffe3500340036003500;39799;Male;Product;No;2.0;3.0;5.6;10000
fffe32003500370030003700;39526;Male;Product;Yes;3.0;9.0;9.8;14000
fffe3400370033003800;39520;Female;Service;Yes;2.0;4.0;7.1;2000
fffe31003900300039003400;39709;Female;Product;Yes;3.0;5.0;5.7;7000
fffe31003300340034003600;39735;Male;Service;Yes;2.0;4.0;5.2;7000
fffe33003100380038003700;39495;Female;Service;Yes;3.0;5.0;5.5;6000
fffe31003900380034003400;39498;Female;Product;Yes;1.0;4.0;4.3;8000
fffe31003200320031003000;39661;Female;Service;Yes;0.0;1.0;0.8;7000
fffe3300380038003500;39574;Male;Service;No;3.0;7.0;7.6;8000
fffe31003500300038003500;39802;Female;Product;No;1.0;1.0;4.2;14000
fffe3600320038003300;39524;Male;Service;No;3.0;5.0;7.0;1000
fffe32003200380037003600;39811;Male;Service;Yes;3.0;6.0;6.3;7000
fffe32003800350031003000;39657;Male;Product;No;1.0;3.0;3.8;9000
fffe3800360036003000;39464;Female;Service;Yes;0.0;1.0;3.2;4000
fffe31003300340038003000;39808;Male;Service;No;1.0;4.0;3.8;4000
fffe32003600350039003700;39776;Female;Service;No;4.0;8.0;7.8;8000
fffe32003900310031003400;39773;Male;Service;Yes;1.0;4.0;5.9;2000
fffe31003900300033003800;39797;Male;Service;No;2.0;5.0;8.0;8000
fffe33003000340030003400;39813;Male;Product;Yes;1.0;3.0;5.7;2000
fffe31003800380031003800;39482;Female;Product;Yes;2.0;3.0;2.9;3000
fffe31003800350031003600;39526;Male;Service;Yes;1.0;2.0;5.6;4000
